Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
1181008,365,4/28/2016 17:19,Market at 4th,76,4/28/2016 17:25,Temporary Transbay Terminal (Howard at Beale),55,401,Subscriber,94611
1181266,805,4/28/2016 18:44,Market at 10th,67,4/28/2016 18:58,San Francisco Caltrain 2 (330 Townsend),69,581,Subscriber,94112
1181273,267,4/28/2016 18:48,Temporary Transbay Terminal (Howard at Beale),55,4/28/2016 18:52,Harry Bridges Plaza (Ferry Building),50,457,Subscriber,94960
1181319,167,4/28/2016 19:24,Beale at Market,56,4/28/2016 19:27,Temporary Transbay Terminal (Howard at Beale),55,380,Subscriber,94130
1181572,234,4/29/2016 7:49,2nd at South Park,64,4/29/2016 7:53,Howard at 2nd,63,488,Subscriber,94107
1181589,685,4/29/2016 7:52,San Francisco Caltrain 2 (330 Townsend),69,4/29/2016 8:04,Temporary Transbay Terminal (Howard at Beale),55,361,Subscriber,94030
1181633,729,4/29/2016 8:07,San Francisco Caltrain 2 (330 Townsend),69,4/29/2016 8:19,Embarcadero at Vallejo,48,569,Subscriber,94401
1181648,613,4/29/2016 8:09,San Francisco Caltrain (Townsend at 4th),70,4/29/2016 8:20,Embarcadero at Bryant,54,488,Subscriber,94105
1181694,451,4/29/2016 8:24,Market at 10th,67,4/29/2016 8:31,Market at 4th,76,286,Subscriber,94114
1181745,602,4/29/2016 8:39,Market at 10th,67,4/29/2016 8:49,San Francisco Caltrain 2 (330 Townsend),69,33,Subscriber,27330
1181781,325,4/29/2016 8:51,Market at Sansome,77,4/29/2016 8:56,2nd at Folsom,62,388,Subscriber,94523
1181819,391,4/29/2016 9:01,2nd at Townsend,61,4/29/2016 9:07,Townsend at 7th,65,405,Subscriber,94107
1181849,280,4/29/2016 9:09,2nd at Townsend,61,4/29/2016 9:14,Howard at 2nd,63,475,Subscriber,94019
1182087,1019,4/29/2016 11:49,San Francisco Caltrain (Townsend at 4th),70,4/29/2016 12:06,Steuart at Market,74,368,Subscriber,94002
1182317,313,4/29/2016 15:59,Harry Bridges Plaza (Ferry Building),50,4/29/2016 16:04,Embarcadero at Bryant,54,405,Subscriber,94070
1182664,7372,4/29/2016 18:04,San Francisco Caltrain (Townsend at 4th),70,4/29/2016 20:07,Embarcadero at Sansome,60,329,Customer,nil
1182798,360,4/29/2016 20:03,Clay at Battery,41,4/29/2016 20:09,Grant Avenue at Columbus Avenue,73,389,Subscriber,94133
1182826,337,4/29/2016 21:29,Embarcadero at Vallejo,48,4/29/2016 21:35,Washington at Kearny,46,413,Subscriber,94133
1182845,371,4/29/2016 23:43,Market at Sansome,77,4/29/2016 23:50,Grant Avenue at Columbus Avenue,73,386,Subscriber,94133
1182901,948,4/30/2016 9:43,San Pedro Square,6,4/30/2016 9:59,San Jose Civic Center,3,308,Customer,92103
1182948,3212,4/30/2016 11:28,Embarcadero at Vallejo,48,4/30/2016 12:21,Grant Avenue at Columbus Avenue,73,619,Customer,95126
1182998,574,4/30/2016 13:27,Harry Bridges Plaza (Ferry Building),50,4/30/2016 13:37,Embarcadero at Bryant,54,405,Customer,nil
1183023,1024,4/30/2016 13:57,2nd at South Park,64,4/30/2016 14:14,South Van Ness at Market,66,238,Subscriber,94114
1183064,1479,4/30/2016 15:32,Santa Clara at Almaden,4,4/30/2016 15:56,Santa Clara at Almaden,4,164,Customer,95037
1183294,1571,5/1/2016 11:30,Steuart at Market,74,5/1/2016 11:56,Embarcadero at Sansome,60,520,Customer,nil
1183314,680,5/1/2016 12:23,Yerba Buena Center of the Arts (3rd @ Howard),68,5/1/2016 12:35,Market at 10th,67,597,Subscriber,94105
1183328,329,5/1/2016 12:52,Embarcadero at Bryant,54,5/1/2016 12:57,Temporary Transbay Terminal (Howard at Beale),55,602,Subscriber,94107
1183511,441,5/1/2016 19:37,St James Park,13,5/1/2016 19:44,San Jose City Hall,10,667,Subscriber,95109
1183635,297,5/2/2016 6:48,San Francisco Caltrain 2 (330 Townsend),69,5/2/2016 6:53,Townsend at 7th,65,327,Subscriber,94301
1183651,544,5/2/2016 6:54,2nd at Townsend,61,5/2/2016 7:03,Townsend at 7th,65,359,Subscriber,94107
1183677,438,5/2/2016 7:13,Spear at Folsom,49,5/2/2016 7:20,Commercial at Montgomery,45,604,Subscriber,94105
1183682,198,5/2/2016 7:15,2nd at South Park,64,5/2/2016 7:18,San Francisco Caltrain (Townsend at 4th),70,630,Subscriber,94102
1183692,1005,5/2/2016 7:19,Japantown,9,5/2/2016 7:36,San Jose Diridon Caltrain Station,2,152,Subscriber,95112
1183868,220,5/2/2016 8:13,Embarcadero at Bryant,54,5/2/2016 8:16,Embarcadero at Folsom,51,472,Subscriber,95148
1183954,399,5/2/2016 8:39,Grant Avenue at Columbus Avenue,73,5/2/2016 8:46,Embarcadero at Vallejo,48,538,Subscriber,94108
1184006,358,5/2/2016 8:50,Powell at Post (Union Square),71,5/2/2016 8:56,Steuart at Market,74,288,Subscriber,94108
1184125,855,5/2/2016 9:17,Embarcadero at Sansome,60,5/2/2016 9:32,Spear at Folsom,49,484,Subscriber,94111
1184200,313,5/2/2016 9:45,5th at Howard,57,5/2/2016 9:50,Post at Kearny,47,100,Subscriber,94608
1184222,1100,5/2/2016 10:04,Grant Avenue at Columbus Avenue,73,5/2/2016 10:22,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,94150
1184290,445,5/2/2016 10:49,2nd at Folsom,62,5/2/2016 10:56,San Francisco Caltrain (Townsend at 4th),70,454,Subscriber,94549
1184443,1255,5/2/2016 13:33,Adobe on Almaden,5,5/2/2016 13:54,Arena Green / SAP Center,14,186,Subscriber,95135
1184456,1278,5/2/2016 13:56,San Francisco City Hall,58,5/2/2016 14:18,Townsend at 7th,65,578,Customer,94975
1184471,637,5/2/2016 14:30,Broadway St at Battery St,82,5/2/2016 14:41,Broadway St at Battery St,82,300,Subscriber,94602
1184477,1137,5/2/2016 14:35,Embarcadero at Bryant,54,5/2/2016 14:54,Embarcadero at Sansome,60,621,Customer,90405
1184483,414,5/2/2016 14:56,MLK Library,11,5/2/2016 15:03,San Jose Diridon Caltrain Station,2,661,Subscriber,94706
1184503,152,5/2/2016 15:24,Temporary Transbay Terminal (Howard at Beale),55,5/2/2016 15:27,Spear at Folsom,49,309,Subscriber,94941
1184532,130,5/2/2016 15:55,Market at Sansome,77,5/2/2016 15:57,Market at Sansome,77,368,Subscriber,94061
1184538,182,5/2/2016 16:00,Commercial at Montgomery,45,5/2/2016 16:03,Davis at Jackson,42,527,Subscriber,94108
1184554,806,5/2/2016 16:04,Steuart at Market,74,5/2/2016 16:17,San Francisco Caltrain (Townsend at 4th),70,362,Subscriber,94080
1184564,759,5/2/2016 16:07,San Jose Diridon Caltrain Station,2,5/2/2016 16:20,Ryland Park,84,202,Subscriber,95112
1184690,351,5/2/2016 16:49,5th at Howard,57,5/2/2016 16:55,Temporary Transbay Terminal (Howard at Beale),55,340,Subscriber,94611
1184698,500,5/2/2016 16:50,Yerba Buena Center of the Arts (3rd @ Howard),68,5/2/2016 16:58,Townsend at 7th,65,284,Subscriber,94107
1184729,354,5/2/2016 16:56,Broadway St at Battery St,82,5/2/2016 17:02,Post at Kearny,47,271,Subscriber,94062
1184778,607,5/2/2016 17:06,Steuart at Market,74,5/2/2016 17:16,San Francisco Caltrain (Townsend at 4th),70,285,Subscriber,94401
1184779,282,5/2/2016 17:07,Howard at 2nd,63,5/2/2016 17:12,Steuart at Market,74,624,Subscriber,94115
1184782,431,5/2/2016 17:07,Embarcadero at Bryant,54,5/2/2016 17:14,Harry Bridges Plaza (Ferry Building),50,574,Subscriber,94115
1184786,566,5/2/2016 17:08,Commercial at Montgomery,45,5/2/2016 17:17,San Francisco Caltrain (Townsend at 4th),70,524,Subscriber,94087
1184813,400,5/2/2016 17:15,Embarcadero at Sansome,60,5/2/2016 17:21,Harry Bridges Plaza (Ferry Building),50,531,Customer,22401
1184841,315,5/2/2016 17:22,Market at 4th,76,5/2/2016 17:27,Temporary Transbay Terminal (Howard at Beale),55,544,Subscriber,94706
1184886,508,5/2/2016 17:29,Steuart at Market,74,5/2/2016 17:37,Grant Avenue at Columbus Avenue,73,320,Subscriber,94133
1184905,328,5/2/2016 17:35,5th at Howard,57,5/2/2016 17:41,Temporary Transbay Terminal (Howard at Beale),55,594,Subscriber,94602
1184917,461,5/2/2016 17:37,Market at Sansome,77,5/2/2016 17:45,2nd at Townsend,61,287,Subscriber,94538
1184931,423,5/2/2016 17:40,2nd at Townsend,61,5/2/2016 17:47,Market at Sansome,77,290,Subscriber,94549
1184945,350,5/2/2016 17:42,Embarcadero at Sansome,60,5/2/2016 17:48,Clay at Battery,41,586,Subscriber,94602
1185004,583,5/2/2016 17:59,Steuart at Market,74,5/2/2016 18:08,San Francisco Caltrain (Townsend at 4th),70,510,Subscriber,94111
1185119,417,5/2/2016 18:43,Market at Sansome,77,5/2/2016 18:50,5th at Howard,57,587,Subscriber,94116
1185172,563,5/2/2016 19:17,Powell Street BART,39,5/2/2016 19:26,Townsend at 7th,65,608,Subscriber,94116
1185296,673,5/3/2016 6:05,Civic Center BART (7th at Market),72,5/3/2016 6:16,San Francisco Caltrain (Townsend at 4th),70,623,Subscriber,94103
1185355,1042,5/3/2016 7:07,San Francisco Caltrain (Townsend at 4th),70,5/3/2016 7:25,Embarcadero at Sansome,60,443,Subscriber,94085
1185370,212,5/3/2016 7:16,Market at Sansome,77,5/3/2016 7:20,Commercial at Montgomery,45,132,Subscriber,94122
1185466,674,5/3/2016 7:51,San Francisco City Hall,58,5/3/2016 8:02,Mechanics Plaza (Market at Battery),75,410,Subscriber,94102
1185493,828,5/3/2016 8:03,Harry Bridges Plaza (Ferry Building),50,5/3/2016 8:17,Market at 10th,67,530,Subscriber,94510
1185550,660,5/3/2016 8:17,Temporary Transbay Terminal (Howard at Beale),55,5/3/2016 8:28,Townsend at 7th,65,111,Subscriber,94602
1185604,369,5/3/2016 8:30,Embarcadero at Folsom,51,5/3/2016 8:37,2nd at Townsend,61,16,Subscriber,94947
1185634,396,5/3/2016 8:41,2nd at Folsom,62,5/3/2016 8:47,San Francisco Caltrain (Townsend at 4th),70,209,Subscriber,94107
1185651,255,5/3/2016 8:45,Mountain View Caltrain Station,28,5/3/2016 8:49,Mountain View City Hall,27,656,Subscriber,94403
1185857,484,5/3/2016 9:38,Grant Avenue at Columbus Avenue,73,5/3/2016 9:46,Market at 4th,76,456,Subscriber,94133
1185879,411,5/3/2016 9:48,Temporary Transbay Terminal (Howard at Beale),55,5/3/2016 9:55,2nd at Townsend,61,359,Subscriber,94608
1185917,245,5/3/2016 10:09,Steuart at Market,74,5/3/2016 10:13,Clay at Battery,41,614,Subscriber,94610
1185940,202,5/3/2016 10:17,Mechanics Plaza (Market at Battery),75,5/3/2016 10:21,Steuart at Market,74,417,Subscriber,94104
1186056,999,5/3/2016 12:27,Market at Sansome,77,5/3/2016 12:44,Post at Kearny,47,324,Subscriber,94965
1186120,1564,5/3/2016 13:34,Market at 4th,76,5/3/2016 14:00,2nd at Townsend,61,56,Customer,90401
1186126,208,5/3/2016 13:41,San Francisco Caltrain 2 (330 Townsend),69,5/3/2016 13:45,Townsend at 7th,65,457,Subscriber,94568
1186164,169,5/3/2016 15:02,Broadway St at Battery St,82,5/3/2016 15:05,Commercial at Montgomery,45,278,Subscriber,94122
1186166,1049,5/3/2016 15:02,Broadway St at Battery St,82,5/3/2016 15:20,San Francisco Caltrain (Townsend at 4th),70,516,Subscriber,94303
1186387,854,5/3/2016 16:51,Steuart at Market,74,5/3/2016 17:06,San Francisco Caltrain 2 (330 Townsend),69,332,Subscriber,94107
1186475,501,5/3/2016 17:12,2nd at Folsom,62,5/3/2016 17:20,Powell Street BART,39,400,Subscriber,94523
1186629,476,5/3/2016 17:53,San Francisco Caltrain 2 (330 Townsend),69,5/3/2016 18:00,Powell Street BART,39,388,Subscriber,94803
1186679,531,5/3/2016 18:06,Steuart at Market,74,5/3/2016 18:15,Grant Avenue at Columbus Avenue,73,406,Subscriber,94133
1186708,625,5/3/2016 18:13,Market at Sansome,77,5/3/2016 18:24,Clay at Battery,41,498,Subscriber,94025
1186879,506,5/3/2016 19:51,San Francisco Caltrain 2 (330 Townsend),69,5/3/2016 19:59,Spear at Folsom,49,508,Subscriber,94608
1187078,412,5/4/2016 7:23,Civic Center BART (7th at Market),72,5/4/2016 7:29,Townsend at 7th,65,428,Subscriber,94582
1187131,922,5/4/2016 7:51,San Francisco Caltrain (Townsend at 4th),70,5/4/2016 8:06,Market at Sansome,77,614,Subscriber,95070
1187279,1150,5/4/2016 8:28,Grant Avenue at Columbus Avenue,73,5/4/2016 8:47,Howard at 2nd,63,413,Subscriber,94105
1187290,617,5/4/2016 8:30,Beale at Market,56,5/4/2016 8:41,Embarcadero at Sansome,60,273,Subscriber,94602
1187431,327,5/4/2016 9:02,Mountain View Caltrain Station,28,5/4/2016 9:08,Castro Street and El Camino Real,32,195,Subscriber,94111
1187518,780,5/4/2016 9:19,Harry Bridges Plaza (Ferry Building),50,5/4/2016 9:32,Broadway St at Battery St,82,321,Subscriber,94566
1187543,533,5/4/2016 9:30,Steuart at Market,74,5/4/2016 9:39,Embarcadero at Vallejo,48,222,Subscriber,94595
1187560,526,5/4/2016 9:36,Powell Street BART,39,5/4/2016 9:45,2nd at Townsend,61,425,Subscriber,94102
1187624,870,5/4/2016 10:11,Powell at Post (Union Square),71,5/4/2016 10:25,Howard at 2nd,63,407,Customer,nil
1187811,1454,5/4/2016 13:15,2nd at Townsend,61,5/4/2016 13:39,2nd at Townsend,61,432,Subscriber,94107
1187993,522,5/4/2016 16:23,Howard at 2nd,63,5/4/2016 16:32,Powell at Post (Union Square),71,324,Subscriber,94109
1188018,654,5/4/2016 16:34,Clay at Battery,41,5/4/2016 16:45,San Francisco Caltrain (Townsend at 4th),70,404,Subscriber,94025
1188022,510,5/4/2016 16:35,Market at 10th,67,5/4/2016 16:44,San Francisco Caltrain 2 (330 Townsend),69,569,Subscriber,94061
1188065,470,5/4/2016 16:50,2nd at South Park,64,5/4/2016 16:58,Harry Bridges Plaza (Ferry Building),50,516,Subscriber,94510
1188104,456,5/4/2016 17:02,2nd at Folsom,62,5/4/2016 17:10,San Francisco Caltrain 2 (330 Townsend),69,509,Subscriber,94306
1188155,921,5/4/2016 17:12,Commercial at Montgomery,45,5/4/2016 17:27,San Francisco Caltrain 2 (330 Townsend),69,611,Subscriber,94111
1188166,620,5/4/2016 17:14,Embarcadero at Folsom,51,5/4/2016 17:25,San Francisco Caltrain 2 (330 Townsend),69,672,Subscriber,94087
1188289,502,5/4/2016 17:48,Embarcadero at Sansome,60,5/4/2016 17:56,Embarcadero at Folsom,51,340,Subscriber,94124
1188410,529,5/4/2016 18:21,San Francisco Caltrain (Townsend at 4th),70,5/4/2016 18:30,Harry Bridges Plaza (Ferry Building),50,318,Subscriber,94618
1188493,1035,5/4/2016 19:04,San Francisco Caltrain (Townsend at 4th),70,5/4/2016 19:21,Grant Avenue at Columbus Avenue,73,100,Subscriber,94133
1188537,483,5/4/2016 19:43,2nd at Townsend,61,5/4/2016 19:51,Steuart at Market,74,439,Subscriber,94610
1188575,393,5/4/2016 20:46,Market at Sansome,77,5/4/2016 20:53,2nd at Townsend,61,300,Subscriber,94107
1188718,863,5/5/2016 7:07,San Francisco Caltrain 2 (330 Townsend),69,5/5/2016 7:22,Market at 10th,67,318,Subscriber,94025
1188749,465,5/5/2016 7:21,Steuart at Market,74,5/5/2016 7:29,2nd at Townsend,61,581,Subscriber,94611
1188783,462,5/5/2016 7:40,Ryland Park,84,5/5/2016 7:48,San Jose Diridon Caltrain Station,2,208,Subscriber,95110
1188877,410,5/5/2016 8:07,San Francisco Caltrain 2 (330 Townsend),69,5/5/2016 8:14,5th at Howard,57,677,Subscriber,94303
1188885,407,5/5/2016 8:08,San Jose Diridon Caltrain Station,2,5/5/2016 8:15,Paseo de San Antonio,7,164,Subscriber,94066
1188954,584,5/5/2016 8:28,Market at 10th,67,5/5/2016 8:38,Market at Sansome,77,448,Subscriber,94114
1189174,321,5/5/2016 9:27,2nd at Townsend,61,5/5/2016 9:32,Temporary Transbay Terminal (Howard at Beale),55,432,Subscriber,94107
1189210,368,5/5/2016 9:41,2nd at South Park,64,5/5/2016 9:47,Market at Sansome,77,428,Subscriber,94506
1189312,606,5/5/2016 10:51,San Francisco Caltrain (Townsend at 4th),70,5/5/2016 11:01,Temporary Transbay Terminal (Howard at Beale),55,652,Subscriber,94401
1189313,471,5/5/2016 10:54,Spear at Folsom,49,5/5/2016 11:02,Yerba Buena Center of the Arts (3rd @ Howard),68,373,Subscriber,94111
1189460,389,5/5/2016 13:08,Clay at Battery,41,5/5/2016 13:14,Embarcadero at Sansome,60,352,Subscriber,94947
1189645,389,5/5/2016 16:08,Mechanics Plaza (Market at Battery),75,5/5/2016 16:15,Powell Street BART,39,524,Subscriber,94709
1189716,743,5/5/2016 16:45,Steuart at Market,74,5/5/2016 16:58,San Francisco Caltrain (Townsend at 4th),70,250,Subscriber,95008
1189735,696,5/5/2016 16:51,Mechanics Plaza (Market at Battery),75,5/5/2016 17:03,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,94301
1189753,190,5/5/2016 16:55,Cowper at University,37,5/5/2016 16:58,Palo Alto Caltrain Station,34,298,Subscriber,94102
1189774,449,5/5/2016 17:01,Embarcadero at Folsom,51,5/5/2016 17:08,San Francisco Caltrain (Townsend at 4th),70,274,Subscriber,94306
1189851,291,5/5/2016 17:19,2nd at South Park,64,5/5/2016 17:24,Market at Sansome,77,409,Subscriber,94706
1189929,597,5/5/2016 17:47,Market at 4th,76,5/5/2016 17:57,Market at 10th,67,589,Subscriber,94102
1189965,934,5/5/2016 17:55,Steuart at Market,74,5/5/2016 18:11,San Francisco Caltrain 2 (330 Townsend),69,326,Subscriber,94401
1190042,588,5/5/2016 18:19,2nd at Townsend,61,5/5/2016 18:28,2nd at Townsend,61,572,Subscriber,94061
1190093,370,5/5/2016 18:40,Townsend at 7th,65,5/5/2016 18:46,2nd at Townsend,61,534,Subscriber,94107
1190140,41010,5/5/2016 19:23,2nd at Folsom,62,5/6/2016 6:46,San Francisco Caltrain (Townsend at 4th),70,528,Customer,95078
1190163,1111,5/5/2016 19:39,Beale at Market,56,5/5/2016 19:57,South Van Ness at Market,66,329,Subscriber,94112
1190173,1055,5/5/2016 19:48,San Francisco Caltrain (Townsend at 4th),70,5/5/2016 20:05,Embarcadero at Bryant,54,479,Subscriber,94606
1190212,392,5/5/2016 20:41,San Francisco Caltrain 2 (330 Townsend),69,5/5/2016 20:47,2nd at South Park,64,504,Subscriber,94107
1190218,487,5/5/2016 21:11,Steuart at Market,74,5/5/2016 21:19,San Francisco Caltrain (Townsend at 4th),70,16,Subscriber,94403
1190372,820,5/6/2016 7:19,Harry Bridges Plaza (Ferry Building),50,5/6/2016 7:33,Townsend at 7th,65,497,Subscriber,94501
1190417,652,5/6/2016 7:48,San Francisco Caltrain (Townsend at 4th),70,5/6/2016 7:59,Harry Bridges Plaza (Ferry Building),50,329,Subscriber,94403
1190456,424,5/6/2016 8:04,Civic Center BART (7th at Market),72,5/6/2016 8:11,Townsend at 7th,65,288,Subscriber,94609
1190477,712,5/6/2016 8:10,San Francisco Caltrain 2 (330 Townsend),69,5/6/2016 8:22,Embarcadero at Folsom,51,521,Subscriber,94306
1190493,445,5/6/2016 8:16,Harry Bridges Plaza (Ferry Building),50,5/6/2016 8:24,Embarcadero at Sansome,60,568,Subscriber,94131
1190556,746,5/6/2016 8:40,Townsend at 7th,65,5/6/2016 8:53,Howard at 2nd,63,877,Subscriber,94116
1190574,429,5/6/2016 8:46,Powell Street BART,39,5/6/2016 8:53,San Francisco Caltrain 2 (330 Townsend),69,516,Subscriber,94112
1190575,1060,5/6/2016 8:46,Broadway St at Battery St,82,5/6/2016 9:03,San Francisco City Hall,58,448,Subscriber,94133
1190602,966,5/6/2016 8:51,San Francisco Caltrain 2 (330 Townsend),69,5/6/2016 9:07,Embarcadero at Sansome,60,260,Subscriber,95129
1190641,366,5/6/2016 9:01,Market at Sansome,77,5/6/2016 9:07,2nd at South Park,64,96,Subscriber,94602
1190773,591,5/6/2016 9:59,Embarcadero at Sansome,60,5/6/2016 10:09,Market at Sansome,77,578,Subscriber,94111
1190858,17179,5/6/2016 11:26,Market at 10th,67,5/6/2016 16:13,South Van Ness at Market,66,519,Customer,94110
1190905,370,5/6/2016 13:08,2nd at Folsom,62,5/6/2016 13:14,Commercial at Montgomery,45,465,Subscriber,94107
1190952,192,5/6/2016 14:27,Civic Center BART (7th at Market),72,5/6/2016 14:30,Market at 4th,76,321,Subscriber,94602
1191057,396,5/6/2016 16:06,Embarcadero at Bryant,54,5/6/2016 16:12,San Francisco Caltrain (Townsend at 4th),70,238,Subscriber,94105
1191179,844,5/6/2016 17:06,Harry Bridges Plaza (Ferry Building),50,5/6/2016 17:20,Townsend at 7th,65,134,Subscriber,94107
1191233,213,5/6/2016 17:22,Embarcadero at Vallejo,48,5/6/2016 17:25,Steuart at Market,74,347,Subscriber,94521
1191354,427,5/6/2016 18:05,5th at Howard,57,5/6/2016 18:13,Golden Gate at Polk,59,546,Subscriber,94109
1191376,215,5/6/2016 18:17,2nd at South Park,64,5/6/2016 18:21,Market at Sansome,77,450,Subscriber,94506
1191380,532,5/6/2016 18:17,San Francisco Caltrain (Townsend at 4th),70,5/6/2016 18:26,Harry Bridges Plaza (Ferry Building),50,132,Subscriber,94618
1191593,245,5/7/2016 9:12,Beale at Market,56,5/7/2016 9:16,Harry Bridges Plaza (Ferry Building),50,597,Subscriber,94105
1191761,11372,5/7/2016 21:51,Arena Green / SAP Center,14,5/8/2016 1:01,St James Park,13,102,Customer,95112
1191811,3404,5/8/2016 9:56,Harry Bridges Plaza (Ferry Building),50,5/8/2016 10:53,Embarcadero at Sansome,60,264,Customer,nil
1192088,590,5/8/2016 18:58,Market at 4th,76,5/8/2016 19:08,Embarcadero at Folsom,51,497,Subscriber,94105
1192156,246,5/9/2016 5:35,Grant Avenue at Columbus Avenue,73,5/9/2016 5:39,Market at Sansome,77,364,Subscriber,94133
1192203,1832,5/9/2016 7:00,Harry Bridges Plaza (Ferry Building),50,5/9/2016 7:31,Embarcadero at Vallejo,48,451,Customer,5271
1192319,638,5/9/2016 7:51,San Francisco Caltrain 2 (330 Townsend),69,5/9/2016 8:01,Steuart at Market,74,621,Subscriber,94024
1192352,439,5/9/2016 8:01,Temporary Transbay Terminal (Howard at Beale),55,5/9/2016 8:08,5th at Howard,57,86,Subscriber,94803
1192456,877,5/9/2016 8:27,San Francisco Caltrain (Townsend at 4th),70,5/9/2016 8:42,Commercial at Montgomery,45,290,Subscriber,94306
1192536,196,5/9/2016 8:49,Steuart at Market,74,5/9/2016 8:52,Mechanics Plaza (Market at Battery),75,267,Subscriber,94102
1192579,671,5/9/2016 8:56,Market at 4th,76,5/9/2016 9:07,2nd at Townsend,61,310,Subscriber,94107
1192667,833,5/9/2016 9:20,Temporary Transbay Terminal (Howard at Beale),55,5/9/2016 9:33,2nd at Townsend,61,317,Subscriber,94609
